AHNS VICON STATE MESSAGES LOG FOR logs/Vicon_Wednesday-06-10-2010-071053.log
TIME, VICON_X, VICON_Y, VICON_Z, VICON_VX, VICON_VY, VICON_VZ, VICON_PHI, VICON_PSI
610.134,1.1102,1.29804,0.184425,-0.00827481,-0.00317898,-0.00347307,-0.0197475,-0.00760883,-1.56694
610.144,1.1102,1.29804,0.184452,-0.000717804,-0.00050337,0.00269059,-0.019836,-0.00761606,-1.56683
610.213,1.11019,1.29804,0.184492,-8.9485e-05,8.51288e-05,0.000576647,-0.0199505,-0.0076522,-1.56682
610.216,1.11018,1.29804,0.184474,-0.00390177,0.000200164,-0.00606803,-0.0197376,-0.00777767,-1.56682
610.225,1.11016,1.29801,0.184481,-0.00177335,-0.00342641,0.000839536,-0.0197011,-0.00771478,-1.56677
610.242,1.1102,1.29804,0.184507,0.00516035,0.00284772,0.00328319,-0.0197771,-0.00770606,-1.56677
610.244,1.11023,1.29805,0.184497,0.00272149,0.00146183,-0.000930201,-0.0198178,-0.00755939,-1.56687
610.254,1.11024,1.29806,0.184464,0.000749817,0.000960334,-0.00336611,-0.0196446,-0.00751367,-1.56688
610.445,1.11022,1.29804,0.184456,-0.000110007,-0.000113822,-4.05098e-05,-0.0198255,-0.0078014,-1.56671
610.448,1.11024,1.29804,0.184441,0.0032445,-1.94134e-05,-0.00248793,-0.0196074,-0.00754328,-1.56677
610.454,1.11022,1.29805,0.184499,-0.00309982,0.00148842,0.00960011,-0.0197904,-0.00754971,-1.5669
610.464,1.11019,1.29806,0.184543,-0.00263615,0.00103489,0.00441274,-0.0197547,-0.00747917,-1.56678
610.487,1.11018,1.29805,0.184528,-0.00119079,-0.000919597,-0.00142207,-0.0198159,-0.00765817,-1.56677
610.668,1.1102,1.29802,0.184498,0.000110612,-0.000134923,-0.000159079,-0.0197636,-0.00765454,-1.56684
610.672,1.11021,1.29804,0.184525,0.000923759,0.0047901,0.00697315,-0.0197456,-0.00747973,-1.56681
610.682,1.11022,1.29803,0.184537,0.00385049,-0.00517545,0.00573115,-0.0196938,-0.00747111,-1.56688
610.684,1.11021,1.29805,0.18448,-0.000845714,0.00220525,-0.00566031,-0.0198511,-0.00753903,-1.56677
610.698,1.11024,1.29804,0.184441,0.00230197,-0.000944955,-0.0028297,-0.0196845,-0.0076107,-1.56673
610.704,1.11022,1.29805,0.184435,-0.00368755,0.00151162,-0.000943577,-0.0196863,-0.00768689,-1.56687
610.896,1.11019,1.29803,0.184469,-0.000146013,-0.000105909,0.000177483,-0.0197633,-0.00760529,-1.56679
610.899,1.11022,1.29807,0.184468,0.0111951,0.0128872,-0.000466718,-0.0198105,-0.00749999,-1.56683
610.904,1.1102,1.29803,0.184497,-0.00497211,-0.00772633,0.00587303,-0.0197463,-0.00764664,-1.56681
610.924,1.1102,1.29803,0.184514,0.000331063,-1.49912e-05,0.00167174,-0.0197874,-0.00765616,-1.56671
610.924,1.11023,1.29802,0.1845,0.00257585,-0.00132418,-0.001217,-0.0198311,-0.00766052,-1.56683
610.934,1.11027,1.29805,0.184469,0.00429216,0.00359001,-0.00354821,-0.0197407,-0.00768623,-1.56686
611.126,1.11027,1.29805,0.184461,-1.18907e-05,2.87183e-05,-3.80082e-05,-0.01982,-0.00753796,-1.5668
611.126,1.11021,1.29802,0.184491,-0.0181069,-0.0103275,0.00969286,-0.0197007,-0.00763406,-1.56681
611.126,1.11024,1.29805,0.184455,0.0101521,0.0105747,-0.0117048,-0.0198291,-0.00756921,-1.56681
611.134,1.11024,1.29804,0.184438,-0.000770669,-0.00181678,-0.00215626,-0.0196836,-0.00765244,-1.56683
611.144,1.1102,1.29804,0.184447,-0.0036058,-0.000223765,0.000927832,-0.0198573,-0.00772881,-1.56685
611.163,1.11019,1.29805,0.184509,-0.00107626,0.00128883,0.00617171,-0.0196591,-0.00771183,-1.56682
611.349,1.11021,1.29806,0.184535,8.92977e-05,4.65265e-05,0.000133414,-0.0197565,-0.00737154,-1.56677
611.352,1.11021,1.29805,0.184525,0.00123809,-0.002681,-0.00342372,-0.0197951,-0.00768538,-1.56682
611.362,1.1102,1.29803,0.184505,-0.00438376,-0.00824015,-0.00983078,-0.0197081,-0.0077187,-1.56681
611.364,1.1102,1.29805,0.184493,8.88402e-05,0.00130637,-0.00124761,-0.0197216,-0.00753164,-1.56682
611.374,1.11024,1.29804,0.184473,0.0034917,-0.00118303,-0.0019403,-0.0197986,-0.0076345,-1.5668
611.384,1.11027,1.29806,0.184443,0.00330488,0.00248834,-0.00302563,-0.0197325,-0.00763286,-1.56685
611.576,1.11019,1.29802,0.184471,-0.000419128,-0.000189811,0.000145095,-0.0197777,-0.00756677,-1.56688
611.579,1.11021,1.29804,0.184415,0.00594643,0.00404691,-0.01849,-0.0197154,-0.00760079,-1.56689
611.584,1.11018,1.29804,0.184454,-0.00452395,0.000698012,0.00768494,-0.0197689,-0.00761524,-1.56694
611.606,1.11016,1.29805,0.184527,-0.00230924,0.00136473,0.00665089,-0.0197361,-0.00758937,-1.5668
611.606,1.11021,1.29804,0.18451,0.00539281,-0.00110414,-0.00185031,-0.019686,-0.00752338,-1.5668
611.614,1.11019,1.29804,0.184496,-0.00169315,-0.000613316,-0.00144914,-0.0196938,-0.00755153,-1.56682
611.668,1.11024,1.29803,0.184474,0.000936648,-0.000110362,-0.000409611,-0.0197897,-0.00761556,-1.56677
611.67,1.11018,1.29804,0.184491,-0.0304385,0.00195102,0.00862564,-0.0198162,-0.00755202,-1.5668
611.681,1.11021,1.29803,0.184517,0.00631743,-0.0023123,0.00659373,-0.0197807,-0.00750485,-1.56684
611.684,1.11023,1.29805,0.184522,0.00217418,0.00179923,0.00041426,-0.0197648,-0.00764268,-1.5668
611.696,1.11023,1.29803,0.184466,0.000265072,-0.000978569,-0.00461234,-0.0197355,-0.00759957,-1.56674
611.704,1.11021,1.29805,0.184429,-0.00286074,0.00150041,-0.0046069,-0.0196338,-0.00765806,-1.56684
611.897,1.11018,1.29804,0.184477,-0.000122736,-2.3586e-05,0.000247217,-0.0197243,-0.00751935,-1.56697
611.9,1.11022,1.29804,0.184466,0.00856283,0.00058212,-0.00283792,-0.0196666,-0.00757034,-1.56688
611.904,1.11018,1.29805,0.1845,-0.0113488,0.00342189,0.0113881,-0.0197448,-0.00742418,-1.56689
611.923,1.11018,1.29804,0.184496,-0.000342896,-0.00109667,-0.000308525,-0.0197965,-0.00762827,-1.56679
611.925,1.1102,1.29804,0.184486,0.0021074,0.000237413,-0.00110865,-0.0195977,-0.00761627,-1.56687
611.934,1.11021,1.29804,0.1845,0.00168839,-0.000607388,0.00153621,-0.0197319,-0.00755205,-1.56686
612.127,1.11028,1.29805,0.184482,0.000327694,5.64507e-05,-9.56716e-05,-0.0196571,-0.00765387,-1.56675
612.127,1.1102,1.29802,0.184459,-0.0393953,-0.0151247,-0.0115663,-0.0199297,-0.00766541,-1.56677
612.134,1.11022,1.29804,0.184445,0.0030516,0.00382143,-0.00199177,-0.0197264,-0.00760531,-1.56689
612.144,1.11021,1.29803,0.184461,-0.000737768,-0.00116122,0.00160018,-0.0196722,-0.00739232,-1.5669
612.167,1.11019,1.29805,0.184504,-0.00219728,0.00167117,0.0043248,-0.0197473,-0.00760388,-1.56689
612.167,1.11019,1.29805,0.184526,-0.000405179,-6.42184e-06,0.00220317,-0.0197143,-0.00756901,-1.56681
612.352,1.11018,1.29804,0.184485,-3.70349e-05,-3.35185e-05,-0.000219082,-0.0196835,-0.00757863,-1.56687
612.36,1.11019,1.29803,0.184519,0.00472775,-0.00546327,0.0172321,-0.01966,-0.00739884,-1.56686
612.364,1.11021,1.29805,0.184495,0.00255354,0.00178197,-0.00244504,-0.0197291,-0.00754383,-1.56678
612.374,1.11022,1.29803,0.184483,0.000813675,-0.00218496,-0.00119638,-0.0197908,-0.00766156,-1.56687
612.384,1.11024,1.29805,0.184454,0.0014877,0.00178501,-0.00292429,-0.0198665,-0.00770106,-1.56681
612.581,1.1102,1.29805,0.184449,-0.000177744,1.34563e-05,-2.37688e-05,-0.0197671,-0.00754475,-1.56687
612.583,1.11026,1.29806,0.184468,0.0279715,0.00768454,0.00963365,-0.0197855,-0.00763475,-1.56685
612.586,1.1102,1.29804,0.184455,-0.0196667,-0.00937715,-0.00454112,-0.019607,-0.00759364,-1.56686
612.606,1.11018,1.29804,0.184479,-0.00253219,0.000253121,0.00276843,-0.019752,-0.00765047,-1.56676
612.606,1.11018,1.29804,0.184514,0.000481598,0.000751214,0.0038758,-0.019745,-0.00741297,-1.56672
612.614,1.11018,1.29805,0.184538,0.000277586,0.000903772,0.00235637,-0.0197193,-0.00763061,-1.56692
612.809,1.11021,1.29805,0.184493,0.000147252,-2.78167e-05,-0.000228751,-0.0196286,-0.00759906,-1.56681
612.811,1.1102,1.29804,0.18451,-0.00724385,-0.00448829,0.00833057,-0.0197067,-0.00766322,-1.56687
612.814,1.11023,1.29804,0.184477,0.00912493,-0.000196323,-0.0111008,-0.0197576,-0.00750326,-1.56683
612.825,1.11027,1.29804,0.18445,0.0038393,0.000355108,-0.0024224,-0.0196758,-0.00755517,-1.56679
612.845,1.11022,1.29806,0.18446,-0.00572707,0.00148266,0.00111999,-0.0197666,-0.00755519,-1.56691
612.845,1.11019,1.29804,0.184501,-0.00217321,-0.00139658,0.00407957,-0.0196598,-0.00768509,-1.5668
613.032,1.11018,1.29804,0.184509,-8.97278e-05,-2.19955e-05,4.5011e-05,-0.0196705,-0.00771844,-1.5668
613.04,1.11021,1.29803,0.184484,0.0117614,-0.0038154,-0.00862106,-0.0197321,-0.00763819,-1.56685
613.044,1.1102,1.29805,0.184515,-0.00129004,0.00291102,0.00351307,-0.0197565,-0.00759062,-1.56684
613.054,1.11019,1.29804,0.184505,-0.000920874,-0.00124154,-0.00104713,-0.0197594,-0.00781259,-1.56685
613.064,1.11024,1.29805,0.184465,0.00462465,0.000646618,-0.00395753,-0.0197768,-0.00765386,-1.56683
613.261,1.11027,1.29805,0.18443,0.000143514,3.07669e-05,-0.000178892,-0.0196649,-0.00761554,-1.56679
613.264,1.11024,1.29806,0.184474,-0.00868977,0.00284532,0.0145833,-0.0197947,-0.00767854,-1.56675
613.266,1.11028,1.29807,0.184442,0.0191713,0.00377899,-0.0156245,-0.0197381,-0.00755506,-1.56689
613.285,1.11025,1.29807,0.184438,-0.00314897,0.00058088,-0.000493795,-0.0196589,-0.00751722,-1.56695
613.285,1.11022,1.29806,0.184498,-0.00366685,-0.00102828,0.00667999,-0.0196821,-0.00752049,-1.56684
613.295,1.1102,1.29807,0.184535,-0.00159418,0.000563549,0.00334502,-0.0198348,-0.00763469,-1.56681
613.489,1.11019,1.29805,0.184524,-3.21806e-05,-0.000129964,-5.63496e-05,-0.0197172,-0.00751829,-1.56684
613.493,1.1102,1.29805,0.184494,0.00178977,0.00152412,-0.00736119,-0.0198179,-0.00765527,-1.56689
613.496,1.11019,1.29804,0.184515,-0.00261463,-0.0048882,0.00688491,-0.019687,-0.00763488,-1.56686
613.503,1.1102,1.29805,0.184494,0.00139288,0.00137197,-0.00257477,-0.0196458,-0.00755335,-1.56679
613.522,1.11024,1.29806,0.184447,0.00378125,0.00156038,-0.00471456,-0.0196503,-0.00772187,-1.56677
613.527,1.11023,1.29804,0.184443,-0.000895756,-0.00175675,-0.000322643,-0.0198256,-0.00747407,-1.56684
613.712,1.11023,1.29804,0.184466,-6.64896e-06,5.71965e-06,0.000127013,-0.0197277,-0.00761433,-1.5669
613.727,1.11025,1.29807,0.184455,0.0060031,0.00772656,-0.00277765,-0.019751,-0.00753009,-1.56687
613.727,1.11018,1.29806,0.1845,-0.00745001,-0.00145618,0.00496502,-0.0197278,-0.00750625,-1.56678
613.736,1.11021,1.29808,0.184503,0.0024724,0.00178388,0.00029461,-0.0198203,-0.00759067,-1.56679
613.744,1.11018,1.29805,0.184518,-0.00363749,-0.0032494,0.00191471,-0.0197804,-0.00765532,-1.5669
613.937,1.11022,1.29803,0.184498,0.000169128,-0.000104576,-0.000104927,-0.0198307,-0.00757197,-1.56673
613.94,1.11021,1.29804,0.184514,-0.00134367,0.00278936,0.00521111,-0.0196773,-0.00750165,-1.56676
613.944,1.11025,1.29806,0.184476,0.00992445,0.00389232,-0.00950836,-0.0198479,-0.00767264,-1.56686
613.968,1.11024,1.29803,0.184454,-0.00162056,-0.00213056,-0.00215082,-0.0197147,-0.00754589,-1.56677
613.968,1.11022,1.29803,0.184448,-0.00120352,-0.000402662,-0.000572576,-0.019785,-0.00748401,-1.5669
613.974,1.11023,1.29804,0.18448,0.000935261,0.000848108,0.00318601,-0.0198186,-0.00773187,-1.56688
614.169,1.11019,1.29804,0.184499,-0.000205294,-5.73822e-08,0.000100415,-0.0196985,-0.00744779,-1.56683
614.169,1.11021,1.29806,0.184497,0.0104407,0.0100402,-0.00130769,-0.0197345,-0.00765198,-1.5668
614.174,1.1102,1.29806,0.184514,-0.00232217,-0.000180126,0.00244278,-0.0198032,-0.00749894,-1.56677
614.188,1.1102,1.29805,0.184497,0.000223305,-0.000596636,-0.00113767,-0.0196717,-0.00770172,-1.56684
614.2,1.11022,1.29805,0.184479,0.00284886,0.000248426,-0.00294261,-0.0198002,-0.00767586,-1.56681
614.205,1.11026,1.29806,0.184428,0.00378755,0.00108044,-0.00464465,-0.0196953,-0.00765393,-1.56678
614.252,1.1102,1.29803,0.184511,-0.00131797,-0.000722757,0.00196426,-0.0197131,-0.00762588,-1.56685
614.254,1.11021,1.29804,0.184479,0.00149707,0.00127468,-0.00531753,-0.0198378,-0.00769056,-1.56679
614.264,1.11026,1.29806,0.184455,0.00433929,0.00173024,-0.00239706,-0.0198552,-0.00747884,-1.56686
614.29,1.11024,1.29806,0.184436,-0.00179785,0.000190301,-0.00174252,-0.0197099,-0.00738343,-1.56681
614.29,1.1102,1.29805,0.184482,-0.00403469,-0.000946942,0.00511294,-0.0197656,-0.00753193,-1.56694
614.486,1.1102,1.29805,0.184533,-5.53359e-06,-8.07065e-06,0.000265209,-0.0198121,-0.00762701,-1.56671
614.486,1.11023,1.29806,0.184475,0.0137953,0.00503452,-0.0290176,-0.0197133,-0.00758337,-1.56678
614.486,1.11021,1.29806,0.184508,-0.00446402,0.000826825,0.00669058,-0.0197502,-0.0075368,-1.56687
614.495,1.11021,1.29804,0.184528,0.000477497,-0.00217009,0.00176053,-0.019734,-0.0077026,-1.56679
614.504,1.11021,1.29805,0.184507,-0.000378368,0.00120816,-0.00233131,-0.0198175,-0.00755473,-1.56681
614.523,1.11028,1.29805,0.184473,0.00682526,-0.000142251,-0.00337051,-0.0198098,-0.007638,-1.56684
616.521,1.11023,1.29803,0.184502,-2.44726e-05,-8.5071e-06,1.43772e-05,-0.0196834,-0.0075322,-1.56678
616.686,1.11022,1.29804,0.184492,-4.09487e-05,3.08848e-05,-5.64713e-05,-0.0197397,-0.00763303,-1.56685
616.686,1.11019,1.29805,0.184486,-0.00860114,0.00431868,-0.00209389,-0.0197536,-0.00762169,-1.56682
616.686,1.11021,1.29806,0.184494,0.00850379,0.00327093,0.00376985,-0.0196988,-0.00750934,-1.5668
616.695,1.11021,1.29805,0.1845,-0.000449391,-0.000786334,0.000610983,-0.019696,-0.00764079,-1.5668
616.704,1.11023,1.29807,0.184468,0.00307374,0.00206565,-0.00351027,-0.0197768,-0.00774656,-1.56684
616.727,1.11026,1.29805,0.18443,0.00257011,-0.00132362,-0.00376818,-0.0196875,-0.00754687,-1.56687
616.909,1.11023,1.29805,0.184429,-0.000132323,-1.52077e-05,-8.14232e-06,-0.019718,-0.00746995,-1.56677
616.911,1.11027,1.29805,0.184437,0.0175841,-0.000178965,0.00421689,-0.0196193,-0.00772166,-1.56681
616.921,1.11022,1.29804,0.184458,-0.0153167,-0.00386852,0.00690128,-0.019728,-0.0075929,-1.5669
616.926,1.11021,1.29803,0.184476,-0.00104404,-0.00050028,0.00145798,-0.0198005,-0.00759859,-1.56678
616.936,1.11021,1.29804,0.1845,0.000122167,0.000575283,0.00247117,-0.0197084,-0.0076147,-1.56682
616.945,1.11023,1.29803,0.184501,0.00151852,-0.00111982,5.20341e-05,-0.0196642,-0.00760971,-1.56667
617.137,1.11022,1.29805,0.184492,-1.7389e-05,9.14467e-05,-4.34827e-05,-0.0196772,-0.00762922,-1.56685
617.14,1.11021,1.29804,0.18449,-0.00415434,-0.00344948,-0.000675701,-0.0196689,-0.0076636,-1.56688
617.144,1.11024,1.29804,0.184469,0.00744588,0.00156807,-0.00525761,-0.0196799,-0.00775024,-1.56677
617.162,1.11028,1.29805,0.184426,0.00342441,0.000697219,-0.00393125,-0.0196477,-0.00775915,-1.56692
617.164,1.11023,1.29802,0.184446,-0.00564203,-0.00272127,0.00220911,-0.0198875,-0.00747757,-1.56682
617.174,1.11024,1.29803,0.18448,0.000905238,0.000203583,0.00336786,-0.0198007,-0.007597,-1.56678
617.367,1.11022,1.29805,0.184512,-6.42216e-05,0.000109682,0.000171916,-0.0197121,-0.00749207,-1.56683
617.367,1.11022,1.29805,0.184505,-0.0032641,0.000273007,-0.00355949,-0.0197572,-0.00767917,-1.56689
617.375,1.11018,1.29803,0.184513,-0.00531853,-0.00203347,0.00106759,-0.0197216,-0.0076462,-1.5667
617.384,1.11023,1.29805,0.184508,0.00476294,0.00148104,-0.000441629,-0.0196974,-0.00773903,-1.56679
617.409,1.11024,1.29804,0.184485,0.000815939,-0.000688859,-0.00216771,-0.0197627,-0.00771041,-1.56682
617.409,1.11027,1.29806,0.184459,0.00432052,0.00170797,-0.0028107,-0.0197234,-0.00752071,-1.56694
617.6,1.1102,1.29804,0.184465,-0.00036991,-7.97571e-05,2.98921e-05,-0.0197398,-0.00756916,-1.56689
617.601,1.11025,1.29806,0.184413,0.0253761,0.00958211,-0.0259401,-0.0196827,-0.00768188,-1.56687
617.604,1.11024,1.29807,0.18445,-0.00245677,0.00137097,0.00533776,-0.0196716,-0.00768407,-1.56689
617.615,1.11024,1.29804,0.184508,-0.000119411,-0.00266815,0.00573436,-0.0197575,-0.00744507,-1.56688
617.626,1.11022,1.29806,0.184524,-0.00151424,0.00133308,0.00147833,-0.0197539,-0.00758202,-1.56684
617.643,1.11023,1.29805,0.184531,0.00114642,-0.00150781,0.000856516,-0.0196093,-0.0075866,-1.56688
617.702,1.11025,1.29803,0.184486,0.000314784,-0.000234627,-0.000658273,-0.019766,-0.00765177,-1.56679
617.704,1.11026,1.29807,0.184492,0.00355539,0.0119384,0.00192237,-0.0197814,-0.00767659,-1.56684
617.723,1.11027,1.29807,0.184452,0.000758377,0.000634407,-0.00440678,-0.0197601,-0.00762342,-1.56677
617.726,1.11024,1.29807,0.184442,-0.00271904,-0.000351439,-0.000862368,-0.0195854,-0.00775966,-1.56693
617.734,1.11022,1.29806,0.184461,-0.00144532,-0.000753213,0.00243739,-0.0196311,-0.00741783,-1.56685
617.932,1.11021,1.29806,0.1845,-9.3831e-05,-2.57829e-05,0.000196701,-0.0197519,-0.00766696,-1.56689
617.932,1.11024,1.29803,0.184457,0.0103875,-0.00864144,-0.0141072,-0.0197546,-0.00765126,-1.56685
617.934,1.1102,1.29803,0.184483,-0.0193729,-0.00260044,0.0126062,-0.0197695,-0.00756703,-1.56682
617.945,1.11019,1.29803,0.184502,-0.000795532,0.000671773,0.00178925,-0.0196889,-0.00787997,-1.56675
617.969,1.11021,1.29803,0.184492,0.00218743,-0.000201887,-0.00103389,-0.0196288,-0.00765229,-1.56678
617.97,1.11024,1.29802,0.184455,0.00266566,-0.00127381,-0.00336946,-0.0199019,-0.00769049,-1.56687
618.173,1.11026,1.29805,0.184432,0.000105813,0.00017431,-0.000119711,-0.0198227,-0.00755878,-1.56686
618.173,1.11025,1.29805,0.184443,-0.00300266,0.00205732,0.00549702,-0.0197755,-0.00759849,-1.5667
618.174,1.11026,1.29807,0.184437,0.00110816,0.00209416,-0.000795905,-0.0197085,-0.00750002,-1.56691
618.174,1.11021,1.29805,0.184468,-0.00816425,-0.00262554,0.00513334,-0.0197807,-0.00755561,-1.56688
618.188,1.11022,1.29805,0.184498,0.000685458,-7.79988e-05,0.00270589,-0.0197461,-0.00759064,-1.56688
618.201,1.11021,1.29805,0.184513,-0.000691122,-0.000314778,0.00167037,-0.0197166,-0.00755969,-1.5668
618.385,1.11023,1.29804,0.184516,6.74982e-05,-3.48878e-05,1.68928e-05,-0.0198245,-0.00752139,-1.56684
618.388,1.11022,1.29805,0.184487,-0.00121027,0.00162504,-0.00960089,-0.0197219,-0.00764871,-1.56672
618.407,1.11023,1.29804,0.184497,0.000352673,-0.0020506,0.00155977,-0.0198285,-0.00760489,-1.56668
618.407,1.11026,1.29806,0.184455,0.00368251,0.00243448,-0.00422508,-0.0197546,-0.00770688,-1.56689
618.414,1.11026,1.29805,0.184415,6.61174e-05,-0.000520201,-0.00442197,-0.0196295,-0.00764927,-1.56687
618.613,1.11023,1.29806,0.184462,-0.00014658,3.76281e-05,0.000236027,-0.0196764,-0.00761142,-1.56686
618.615,1.11021,1.29803,0.184439,-0.0108017,-0.0151528,-0.0116251,-0.0196926,-0.00749022,-1.56684
618.626,1.11022,1.29805,0.184477,0.000867411,0.00134502,0.00353173,-0.0198238,-0.00765655,-1.56687
618.641,1.11022,1.29805,0.184478,-0.000672666,0.000280815,4.41693e-05,-0.0197527,-0.00772533,-1.56686
618.644,1.11022,1.29803,0.184498,0.000438645,-0.00183712,0.00201822,-0.0197081,-0.00770935,-1.56685
618.847,1.11027,1.29806,0.184472,0.000261197,0.000132129,-0.000132941,-0.0197153,-0.00751411,-1.56686
618.847,1.11022,1.29804,0.184481,-0.0184417,-0.00702614,0.00316258,-0.0196941,-0.0075691,-1.56684
618.847,1.11024,1.29805,0.184485,0.00990059,0.00921515,0.00189727,-0.0197456,-0.00754305,-1.56684
618.855,1.11021,1.29804,0.18445,-0.00248208,-0.0011765,-0.00357084,-0.0197112,-0.00758771,-1.56688
618.865,1.11021,1.29804,0.184471,-0.000224011,-0.000582043,0.00211537,-0.0197329,-0.00750379,-1.56684
618.896,1.11019,1.29804,0.184502,-0.00177304,-0.000113995,0.00280516,-0.0197472,-0.0075451,-1.56676
619.069,1.11021,1.29804,0.184484,8.27495e-05,3.76091e-05,-9.06241e-05,-0.0196149,-0.00768205,-1.56693
619.082,1.1102,1.29805,0.184518,-0.000637309,0.000578675,0.00560566,-0.0196554,-0.00762748,-1.56689
619.084,1.11023,1.29804,0.184476,0.00265292,-0.000842119,-0.00461926,-0.0197983,-0.00772137,-1.56678
619.094,1.11026,1.29805,0.184426,0.00360647,0.00155578,-0.00499872,-0.0197722,-0.00769145,-1.5668
619.106,1.11022,1.29805,0.184415,-0.00320974,-0.00031263,-0.000966091,-0.0197045,-0.0075485,-1.56684
619.297,1.1102,1.29805,0.184456,-0.000130901,-1.95869e-05,0.000216134,-0.0197942,-0.00765876,-1.5669
619.299,1.11021,1.29805,0.184459,0.00372393,0.00334063,0.00168397,-0.019792,-0.00760338,-1.56695
619.305,1.1102,1.29805,0.184477,-0.000975143,-0.000553765,0.00303054,-0.0198359,-0.00749444,-1.56691
619.331,1.11019,1.29806,0.184496,-0.000633184,0.000956578,0.0020697,-0.0198014,-0.00762648,-1.56679
619.331,1.11022,1.29805,0.184489,0.00254826,-0.0010126,-0.000547781,-0.0196822,-0.00770832,-1.56683
619.334,1.11022,1.29805,0.184489,-0.000629627,-2.05285e-05,1.49053e-06,-0.0196445,-0.00773735,-1.56694
619.531,1.11027,1.29807,0.184458,0.000273228,0.000142145,-0.000167736,-0.0196149,-0.00758165,-1.5668
619.531,1.11021,1.29805,0.184474,-0.020538,-0.00772477,0.00555664,-0.0198311,-0.00761681,-1.56685
619.534,1.11023,1.29805,0.184447,0.00336019,-6.46729e-06,-0.00394822,-0.0198418,-0.00757859,-1.56683
619.544,1.11022,1.29803,0.184445,-0.00184617,-0.00152779,-0.000180948,-0.0197042,-0.00746003,-1.56685
619.563,1.1102,1.29804,0.184447,-0.00161584,0.000718958,0.000228382,-0.0197152,-0.00767399,-1.56689
619.564,1.1102,1.29805,0.184509,3.96935e-06,0.000715834,0.00682549,-0.0197708,-0.00770254,-1.56684
619.749,1.11018,1.29804,0.184513,-8.72125e-05,-3.83754e-05,2.15381e-05,-0.0197409,-0.00767103,-1.56679
619.752,1.1102,1.29804,0.184488,0.00662296,0.00051285,-0.0081209,-0.0198255,-0.00761859,-1.56681
619.761,1.11021,1.29805,0.184508,0.00259004,0.00289105,0.00639508,-0.019772,-0.00772577,-1.56687
619.764,1.11022,1.29804,0.184494,0.00102359,-0.00172893,-0.00147371,-0.0197461,-0.00771158,-1.56691
619.774,1.11023,1.29804,0.184468,0.000991399,0.000843559,-0.00266264,-0.0198193,-0.00764494,-1.56689
619.784,1.11025,1.29807,0.184438,0.00232394,0.00243872,-0.00292812,-0.0197859,-0.00763757,-1.56688
619.977,1.11021,1.29805,0.184428,-0.000208777,-0.000123548,-5.63532e-05,-0.0197037,-0.0075273,-1.56681
619.979,1.11026,1.29807,0.184477,0.015979,0.00972867,0.0166233,-0.0197562,-0.00770231,-1.56681
619.984,1.11022,1.29806,0.184457,-0.00788192,-0.00235173,-0.00418097,-0.0197393,-0.0076107,-1.56681
620.005,1.11019,1.29805,0.184471,-0.00311531,-0.00119537,0.0014939,-0.0196911,-0.00747049,-1.56681
620.005,1.11019,1.29806,0.184492,0.000384335,0.000571161,0.00200964,-0.0198239,-0.00751751,-1.56678
620.014,1.11019,1.29805,0.184523,-0.000117457,-0.000817565,0.00312066,-0.0197771,-0.00775599,-1.56692
620.208,1.11021,1.29804,0.184484,8.73516e-05,-5.44647e-05,-0.000207913,-0.019776,-0.00766131,-1.56676
